0.1,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.2,0.2
0.05,0.2,0.1,0.05,0.1,0.2,0.15,0.0,0.1,0.05
0.1,0.1,0.1,0.12,0.06,0.08,0.06,0.04,0.06,0.02
0.1,0.09,0.14,0.11,0.09,0.05,0.05,0.08,0.07,0.07
0.07,0.055,0.06,0.07,0.08,0.105,0.075,0.06,0.11,0.11
0.06,0.074,0.086,0.064,0.052,0.082,0.072,0.068,0.092,0.054
