0.3,0.1,0.2,0.0,0.1,0.0,0.0,0.2,0.3,0.2
0.2,0.4,0.2,0.2,0.15,0.1,0.2,0.1,0.05,0.05
0.28,0.16,0.2,0.12,0.26,0.22,0.14,0.12,0.16,0.28
0.17,0.14,0.15,0.2,0.16,0.13,0.21,0.2,0.25,0.16
0.21,0.14,0.205,0.18,0.205,0.17,0.145,0.2,0.155,0.21
0.156,0.158,0.158,0.154,0.164,0.17,0.148,0.206,0.224,0.18
